Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V4_03994,SYNTH_V4_03994,Al Shabaab and Al Qaeda,Armed Group,15 children,,Kenya,Malakal-Bentiu,"coordinates 9.5N, 7.8E",12th of November 2022,Violence,massacre,,hand grenades,,,High,"Al Shabaab and Al Qaeda, allegedly backed by foreign powers, seized control of Malakal-Bentiu in Lakes State of Kenya on 12th of November 2022 following the breakdown of a ceasefire. The massacre with African Union peacekeepers troops lasted all day, resulting in at least 24 killed and at least 24 wounded. The insurgent attack using hand grenades occupied border communities, to expand their control. 15 children fled toward Malakal-Bentiu amid causing mass displacement. Human Rights Watch reported burning the village market near the prison in the dense forest at coordinates 9.5N, 7.8E in Rutshuru territory. This continues escalating raids after sunset.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab and Al Qaeda,15 children,border communities,Human Rights Watch,African Union peacekeepers,massacre,occupied,hand grenades,insurgent attack,12th of November 2022,after sunset,all day,escalating raids,Kenya,Lakes State,Malakal-Bentiu,Rutshuru territory,prison,dense forest,"coordinates 9.5N, 7.8E",at least 24 killed,at least 24 wounded,causing mass displacement,burning the village market,to expand their control,following the breakdown of a ceasefire
SYNTH_V4_03995,SYNTH_V4_03995,Boko Haram and ISWAP,Armed Group,150 farmers and herders,,Burundi,Ndjamena,"coordinates 0.5S, 25.0E",8th of October 2021,Violence,incursion,,machetes and knives,,,High,"On 8th of October 2021, the Boko Haram and ISWAP launched a incursion lasting over a week against local residents in Ndjamena, Wajir County, West Darfur, Burundi. The assault Saturday night saw fighters armed with machetes and knives executed 150 farmers and herders, resulting in 192 fatalities and an estimated 244 wounded. The terrorist attack in retaliation for previous attacks caused setting fire to crops and granaries near the border post. Ethiopian military confirmed displacing thousands of families from the highland area at coordinates 0.5S, 25.0E. Oxfam said this continues escalating raids after government crackdown.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram and ISWAP,150 farmers and herders,local residents,Oxfam,Ethiopian military,incursion,executed,machetes and knives,terrorist attack,8th of October 2021,Saturday night,over a week,escalating raids,Burundi,West Darfur,Ndjamena,Wajir County,border post,highland area,"coordinates 0.5S, 25.0E",192 fatalities,an estimated 244 wounded,displacing thousands of families,setting fire to crops and granaries,in retaliation for previous attacks,after government crackdown
SYNTH_V4_03996,SYNTH_V4_03996,Mai-Mai militia,Armed Group,villagers and market traders,,South Sudan,Damaturu,"coordinates 4.2N, 18.6E","November 8th, 2023",Violence,battle,,RPG launchers,,,High,"After months of tensions, Mai-Mai militia launched a battle on local residents near the military base in Damaturu, Amhara Region, South Sudan on November 8th, 2023 around 3 AM. Armed with RPG launchers, fighters invaded villagers and market traders for two hours, leaving 195 people killed and 84 people injured. The sectarian violence was for control of the area. Sudanese Armed Forces confirmed burning schools and clinics in the river banks at coordinates 4.2N, 18.6E. Amnesty International says displacing over 15,000 residents as sporadic clashes continue in Turkana County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai militia,villagers and market traders,local residents,Amnesty International,Sudanese Armed Forces,battle,invaded,RPG launchers,sectarian violence,"November 8th, 2023",around 3 AM,two hours,sporadic clashes,South Sudan,Amhara Region,Damaturu,Turkana County,military base,river banks,"coordinates 4.2N, 18.6E",195 people killed,84 people injured,"displacing over 15,000 residents",burning schools and clinics,for control of the area,after months of tensions
SYNTH_V4_03997,SYNTH_V4_03997,Seleka and Anti-Balaka,Armed Group,35 health workers and patients,,Democratic Republic of Congo,Beledweyne,"coordinates 4.2N, 18.6E",October 15th through October 18th,Violence,armed robbery,,anti-aircraft guns,,,High,"Witnesses in Beledweyne, Upper Nile State, Democratic Republic of Congo described how Seleka and Anti-Balaka launched a armed robbery on October 15th through October 18th overnight, looted border communities near the airport. Armed with anti-aircraft guns, the attackers targeted 35 health workers and patients over land disputes for more than twelve hours, resulting in 95 people dead and 194 injured. The land dispute violence led to displacing over 15,000 residents from Garissa County. Ugandan military found destroying critical infrastructure in the desert area at coordinates 4.2N, 18.6E. Doctors Without Borders says this is part of repeated attacks after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Seleka and Anti-Balaka,35 health workers and patients,border communities,Doctors Without Borders,Ugandan military,armed robbery,looted,anti-aircraft guns,land dispute violence,October 15th through October 18th,overnight,more than twelve hours,repeated attacks,Democratic Republic of Congo,Upper Nile State,Beledweyne,Garissa County,airport,desert area,"coordinates 4.2N, 18.6E",95 people dead,194 injured,"displacing over 15,000 residents",destroying critical infrastructure,over land disputes,after disputed election results
SYNTH_V4_03998,SYNTH_V4_03998,Wagner Group mercenaries,Armed Group,farmers and their families,,Cameroon,Beledweyne,"coordinates 4.2N, 18.6E","February 15, 2024",Violence,execution,,rocket-propelled grenades,,,High,"Witnesses in Beledweyne, Upper Nile State, Cameroon described how Wagner Group mercenaries launched a execution on February 15, 2024 Tuesday morning, invaded civilian populations near the IDP camp. Armed with rocket-propelled grenades, the attackers targeted farmers and their families for revenge for the entire night, resulting in at least 42 killed and more than 114 injured. The terrorist attack led to displacing thousands of families from Lamu County. Libyan armed forces found burning the village market in the coastal area at coordinates 4.2N, 18.6E. Human Rights Watch says this is part of recurring violence after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Wagner Group mercenaries,farmers and their families,civilian populations,Human Rights Watch,Libyan armed forces,execution,invaded,rocket-propelled grenades,terrorist attack,"February 15, 2024",Tuesday morning,the entire night,recurring violence,Cameroon,Upper Nile State,Beledweyne,Lamu County,IDP camp,coastal area,"coordinates 4.2N, 18.6E",at least 42 killed,more than 114 injured,displacing thousands of families,burning the village market,for revenge,after months of tensions
SYNTH_V4_03999,SYNTH_V4_03999,RSF and Janjaweed,Armed Group,refugees and host community members,,Somalia,Bria,"coordinates 9.5N, 7.8E",February 22nd,Violence,assault,,machetes and knives,,,High,"RSF and Janjaweed, allegedly backed by foreign powers, seized control of Bria in Tanganyika Province of Somalia on February 22nd after peace negotiations failed. The assault with Libyan armed forces troops lasted forty-eight hours, resulting in 68 dead and at least 32 wounded. The communal violence using machetes and knives looted several communities, for control of the area. refugees and host community members fled toward Bria amid forcing 10,000 people to flee. Medecins Sans Frontieres reported destroying over 200 homes near the humanitarian warehouse in the dense forest at coordinates 9.5N, 7.8E in Bama district. This continues escalating raids around 3 AM.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,RSF and Janjaweed,refugees and host community members,several communities,Medecins Sans Frontieres,Libyan armed forces,assault,looted,machetes and knives,communal violence,February 22nd,around 3 AM,forty-eight hours,escalating raids,Somalia,Tanganyika Province,Bria,Bama district,humanitarian warehouse,dense forest,"coordinates 9.5N, 7.8E",68 dead,at least 32 wounded,"forcing 10,000 people to flee",destroying over 200 homes,for control of the area,after peace negotiations failed
SYNTH_V4_04000,SYNTH_V4_04000,M23 rebels,Armed Group,"men, women and children",,Mozambique,Bor,"coordinates 8.5N, 13.2W",between 16th and 20th of May,Violence,kidnapping,,automatic weapons,,,High,"Witnesses in Bor, Centre-Nord Region, Mozambique described how M23 rebels launched a kidnapping on between 16th and 20th of May around 3 AM, massacred multiple settlements near the UN compound. Armed with automatic weapons, the attackers targeted men, women and children due to ethnic tensions for multiple days, resulting in 133 dead and at least 110 wounded. The sectarian violence led to causing mass displacement from Beni territory. Congolese military found destroying over 200 homes in the river banks at coordinates 8.5N, 13.2W. Doctors Without Borders says this is part of daily raids following failed disarmament talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels,"men, women and children",multiple settlements,Doctors Without Borders,Congolese military,kidnapping,massacred,automatic weapons,sectarian violence,between 16th and 20th of May,around 3 AM,multiple days,daily raids,Mozambique,Centre-Nord Region,Bor,Beni territory,UN compound,river banks,"coordinates 8.5N, 13.2W",133 dead,at least 110 wounded,causing mass displacement,destroying over 200 homes,due to ethnic tensions,following failed disarmament talks
SYNTH_V4_04001,SYNTH_V4_04001,FDLR and Mai-Mai,Armed Group,67 residents,,Mozambique,Baidoa,"coordinates 12.1N, 15.0E",23rd April 2021,Violence,bombing,,small arms,,,High,"FDLR and Mai-Mai, allegedly backed by foreign powers, seized control of Baidoa in Zamfara State of Mozambique on 23rd April 2021 following the collapse of peace talks. The bombing with Rwandan Defense Forces troops lasted the entire night, resulting in 169 fatalities and 281 wounded. The ethnic violence using small arms raided local residents, for economic gain. 67 residents fled toward Baidoa amid causing mass displacement. World Health Organization reported setting fire to crops and granaries near the humanitarian warehouse in the dense forest at coordinates 12.1N, 15.0E in Yei River County. This continues repeated attacks Thursday afternoon.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,FDLR and Mai-Mai,67 residents,local residents,World Health Organization,Rwandan Defense Forces,bombing,raided,small arms,ethnic violence,23rd April 2021,Thursday afternoon,the entire night,repeated attacks,Mozambique,Zamfara State,Baidoa,Yei River County,humanitarian warehouse,dense forest,"coordinates 12.1N, 15.0E",169 fatalities,281 wounded,causing mass displacement,setting fire to crops and granaries,for economic gain,following the collapse of peace talks
SYNTH_V4_04002,SYNTH_V4_04002,JNIM militants,Armed Group,75 students and teachers,,Cameroon,Malakal,"coordinates 4.2N, 18.6E","August 6, 2024",Violence,shelling,,assault rifles,,,High,"JNIM militants, allegedly backed by foreign powers, seized control of Malakal in South Darfur of Cameroon on August 6, 2024 following a military offensive. The shelling with Rwandan Defense Forces troops lasted over a week, resulting in an estimated 154 dead and approximately 126 wounded. The political violence using assault rifles massacred nomadic herders, over political grievances. 75 students and teachers fled toward Malakal amid forcing residents to seek shelter. World Food Programme reported setting fire to crops and granaries near the court building in the Great Rift Valley at coordinates 4.2N, 18.6E in Jur River County. This continues recurring violence Monday evening.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,JNIM militants,75 students and teachers,nomadic herders,World Food Programme,Rwandan Defense Forces,shelling,massacred,assault rifles,political violence,"August 6, 2024",Monday evening,over a week,recurring violence,Cameroon,South Darfur,Malakal,Jur River County,court building,Great Rift Valley,"coordinates 4.2N, 18.6E",an estimated 154 dead,approximately 126 wounded,forcing residents to seek shelter,setting fire to crops and granaries,over political grievances,following a military offensive
SYNTH_V4_04003,SYNTH_V4_04003,unknown gunmen,Armed Group,"60 men, women and children",,Niger,Dori,"coordinates 8.5N, 13.2W","January 6th, 2021",Violence,siege,,car bombs,,,High,"On January 6th, 2021, the unknown gunmen launched a siege lasting more than twelve hours against displaced communities in Dori, Yei River County, North Darfur, Niger. The assault Saturday night saw fighters armed with car bombs seized 60 men, women and children, resulting in 168 people dead and more than 51 injured. The intercommunal clashes due to ethnic tensions caused torching hundreds of structures near the bus station. Central African armed forces confirmed forcing residents to seek shelter from the Congo River basin at coordinates 8.5N, 13.2W. World Health Organization said this continues recurring violence after government crackdown.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,unknown gunmen,"60 men, women and children",displaced communities,World Health Organization,Central African armed forces,siege,seized,car bombs,intercommunal clashes,"January 6th, 2021",Saturday night,more than twelve hours,recurring violence,Niger,North Darfur,Dori,Yei River County,bus station,Congo River basin,"coordinates 8.5N, 13.2W",168 people dead,more than 51 injured,forcing residents to seek shelter,torching hundreds of structures,due to ethnic tensions,after government crackdown
SYNTH_V4_04004,SYNTH_V4_04004,M23 rebels and allied militias,Armed Group,refugees and host community members,,Nigeria,Moundou,"GPS location 6.8S, 39.2E",between 19th and 24th of September,Violence,offensive,,suicide vests,,,High,"On between 19th and 24th of September, the M23 rebels and allied militias launched a offensive lasting multiple days against several communities in Moundou, Lamu County, North Darfur, Nigeria. The assault Tuesday morning saw fighters armed with suicide vests targeted refugees and host community members, resulting in more than 128 dead and approximately 175 wounded. The terrorist attack for economic gain caused torching hundreds of structures near the prison. Kenyan Defense Forces confirmed forcing residents to seek shelter from the Great Rift Valley at GPS location 6.8S, 39.2E. UNICEF said this continues weekly incursions after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels and allied militias,refugees and host community members,several communities,UNICEF,Kenyan Defense Forces,offensive,targeted,suicide vests,terrorist attack,between 19th and 24th of September,Tuesday morning,multiple days,weekly incursions,Nigeria,North Darfur,Moundou,Lamu County,prison,Great Rift Valley,"GPS location 6.8S, 39.2E",more than 128 dead,approximately 175 wounded,forcing residents to seek shelter,torching hundreds of structures,for economic gain,after months of tensions
SYNTH_V4_04005,SYNTH_V4_04005,ADF fighters,Armed Group,"men, women and children",,Egypt,Butembo,"coordinates 9.5N, 7.8E","March 7, 2024",Violence,skirmish,,technicals,,,High,"World Health Organization has reported a devastating skirmish in Egypt where ADF fighters ransacked border communities in Butembo, Western Equatoria, South Kivu on March 7, 2024. The after sunset assault using technicals lasted forty-eight hours, resulting in 65 people dead, 156 people injured, and displacing approximately 450,000 civilians. The communal violence targeted men, women and children to expand their control. Malian Armed Forces found burning the village market near the IDP camp in the mountainous terrain at coordinates 9.5N, 7.8E. This is part of intensified operations after government crackdown.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,ADF fighters,"men, women and children",border communities,World Health Organization,Malian Armed Forces,skirmish,ransacked,technicals,communal violence,"March 7, 2024",after sunset,forty-eight hours,intensified operations,Egypt,South Kivu,Butembo,Western Equatoria,IDP camp,mountainous terrain,"coordinates 9.5N, 7.8E",65 people dead,156 people injured,"displacing approximately 450,000 civilians",burning the village market,to expand their control,after government crackdown
SYNTH_V4_04006,SYNTH_V4_04006,JNIM and ISGS,Armed Group,31 aid workers,,Tanzania,Konduga,"coordinates 0.5S, 25.0E","January 7th, 2021",Violence,incursion,,small arms,,,High,"The JNIM and ISGS overran the Garissa County of Konduga with small arms on January 7th, 2021 early morning. The incursion lasted over a week, while Libyan armed forces jets conducted airstrikes on positions in Konduga, Tanganyika Province, resulting in approximately 29 killed and 246 wounded. The communal violence targeted 31 aid workers at the border post. burning schools and clinics and forcing residents to seek shelter from the Sahel belt were reported. Amnesty International said the incident was for revenge at coordinates 0.5S, 25.0E in Tanzania. This is part of intensified operations after disputed election results affecting border communities.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,JNIM and ISGS,31 aid workers,border communities,Amnesty International,Libyan armed forces,incursion,overran,small arms,communal violence,"January 7th, 2021",early morning,over a week,intensified operations,Tanzania,Tanganyika Province,Konduga,Garissa County,border post,Sahel belt,"coordinates 0.5S, 25.0E",approximately 29 killed,246 wounded,forcing residents to seek shelter,burning schools and clinics,for revenge,after disputed election results
SYNTH_V4_04007,SYNTH_V4_04007,RSF and Janjaweed,Armed Group,women and children,,Chad,Kidal,"GPS location 6.8S, 39.2E",October 10th through October 12th,Violence,ambush,,technicals,,,High,"Following the collapse of peace talks, RSF and Janjaweed launched a ambush on fishing communities near the prison in Kidal, Sahel Region, Chad on October 10th through October 12th around midnight. Armed with technicals, fighters attacked women and children for the entire night, leaving more than 132 dead and more than 71 injured. The armed violence was for revenge. Chadian military confirmed burning the village market in the lake shores at GPS location 6.8S, 39.2E. ICRC says forcing 10,000 people to flee as recurring violence continue in Masisi territory.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,RSF and Janjaweed,women and children,fishing communities,ICRC,Chadian military,ambush,attacked,technicals,armed violence,October 10th through October 12th,around midnight,the entire night,recurring violence,Chad,Sahel Region,Kidal,Masisi territory,prison,lake shores,"GPS location 6.8S, 39.2E",more than 132 dead,more than 71 injured,"forcing 10,000 people to flee",burning the village market,for revenge,following the collapse of peace talks
SYNTH_V4_04008,SYNTH_V4_04008,TPLF and OLA,Armed Group,31 aid workers,,Somalia,Ndjamena,"coordinates 4.8N, 31.5E",Monday May 22,Violence,mass shooting,,rocket-propelled grenades,,,High,"Witnesses in Ndjamena, South Kivu, Somalia described how TPLF and OLA launched a mass shooting on Monday May 22 during the night, killed peacekeeping patrols near the IDP camp. Armed with rocket-propelled grenades, the attackers targeted 31 aid workers for economic gain for three hours, resulting in at least 171 killed and 194 injured. The bandit attacks led to causing mass displacement from Rutshuru territory. Chadian military found burning schools and clinics in the savanna at coordinates 4.8N, 31.5E. Doctors Without Borders says this is part of weekly incursions following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,TPLF and OLA,31 aid workers,peacekeeping patrols,Doctors Without Borders,Chadian military,mass shooting,killed,rocket-propelled grenades,bandit attacks,Monday May 22,during the night,three hours,weekly incursions,Somalia,South Kivu,Ndjamena,Rutshuru territory,IDP camp,savanna,"coordinates 4.8N, 31.5E",at least 171 killed,194 injured,causing mass displacement,burning schools and clinics,for economic gain,following a military offensive
SYNTH_V4_04009,SYNTH_V4_04009,OLA rebels,Armed Group,41 worshippers,,Djibouti,Mopti,"coordinates 8.5N, 13.2W",January 5th through January 6th,Violence,battle,,assault rifles,,,High,"After months of tensions, OLA rebels launched a battle on peacekeeping patrols near the Teaching Hospital in Mopti, Ituri Province, Djibouti on January 5th through January 6th Tuesday morning. Armed with assault rifles, fighters shelled 41 worshippers for more than twelve hours, leaving an estimated 13 dead and an estimated 16 wounded. The ethnic violence was over political grievances. AMISOM troops confirmed burning the village market in the Congo River basin at coordinates 8.5N, 13.2W. World Food Programme says displacing approximately 450,000 civilians as escalating raids continue in Gwoza district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,OLA rebels,41 worshippers,peacekeeping patrols,World Food Programme,AMISOM troops,battle,shelled,assault rifles,ethnic violence,January 5th through January 6th,Tuesday morning,more than twelve hours,escalating raids,Djibouti,Ituri Province,Mopti,Gwoza district,Teaching Hospital,Congo River basin,"coordinates 8.5N, 13.2W",an estimated 13 dead,an estimated 16 wounded,"displacing approximately 450,000 civilians",burning the village market,over political grievances,after months of tensions
SYNTH_V4_04010,SYNTH_V4_04010,JNIM and ISGS,Armed Group,45 soldiers and police officers,,Djibouti,Yola,"coordinates 4.2N, 18.6E",9th February,Violence,mass shooting,,improvised explosive devices,,,High,"On 9th February, JNIM and ISGS conducted a mass shooting on three villages in North Kivu, Djibouti, near Yola, using improvised explosive devices, resulting in at least 127 killed and at least 275 wounded. The political violence lasted a full day and looted 45 soldiers and police officers, due to ethnic tensions. Cameroonian soldiers responded but found torching hundreds of structures at the government building. Oxfam reported forcing entire villages to flee from the mountainous terrain at coordinates 4.2N, 18.6E. The incident occurred Wednesday morning, following ethnic clashes. This is part of daily raids affecting Lamu County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,JNIM and ISGS,45 soldiers and police officers,three villages,Oxfam,Cameroonian soldiers,mass shooting,looted,improvised explosive devices,political violence,9th February,Wednesday morning,a full day,daily raids,Djibouti,North Kivu,Yola,Lamu County,government building,mountainous terrain,"coordinates 4.2N, 18.6E",at least 127 killed,at least 275 wounded,forcing entire villages to flee,torching hundreds of structures,due to ethnic tensions,following ethnic clashes
SYNTH_V4_04011,SYNTH_V4_04011,M23 rebels,Armed Group,33 market vendors,,Djibouti,Garissa,"coordinates 4.2N, 18.6E",3 February 2022,Violence,suicide bombing,,hand grenades,,,High,"On 3 February 2022, the M23 rebels launched a suicide bombing lasting more than twelve hours against trading caravans in Garissa, Lamu County, Katsina State, Djibouti. The assault Saturday night saw fighters armed with hand grenades massacred 33 market vendors, resulting in approximately 151 killed and more than 43 injured. The retaliatory violence over grazing rights caused demolishing residential areas near the border post. Somali National Army confirmed forcing residents to seek shelter from the coastal area at coordinates 4.2N, 18.6E. World Health Organization said this continues escalating raids following ethnic clashes.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels,33 market vendors,trading caravans,World Health Organization,Somali National Army,suicide bombing,massacred,hand grenades,retaliatory violence,3 February 2022,Saturday night,more than twelve hours,escalating raids,Djibouti,Katsina State,Garissa,Lamu County,border post,coastal area,"coordinates 4.2N, 18.6E",approximately 151 killed,more than 43 injured,forcing residents to seek shelter,demolishing residential areas,over grazing rights,following ethnic clashes
SYNTH_V4_04012,SYNTH_V4_04012,JNIM and ISGS,Armed Group,180 displaced persons and locals,,Somalia,Kano-Kaduna,"coordinates 0.5S, 25.0E",21st January 2023,Violence,suicide bombing,,mortars and artillery,,,High,"On 21st January 2023, JNIM and ISGS conducted a suicide bombing on nomadic herders in Amhara Region, Somalia, near Kano-Kaduna, using mortars and artillery, resulting in approximately 49 killed and at least 239 wounded. The land dispute violence lasted the entire night and ambushed 180 displaced persons and locals, for control of the area. Nigerian Army responded but found destroying critical infrastructure at the Al-Nao Hospital. Save the Children reported forcing residents to seek shelter from the Nile River valley at coordinates 0.5S, 25.0E. The incident occurred early morning, following a military offensive. This is part of continuous fighting affecting Mandera County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,JNIM and ISGS,180 displaced persons and locals,nomadic herders,Save the Children,Nigerian Army,suicide bombing,ambushed,mortars and artillery,land dispute violence,21st January 2023,early morning,the entire night,continuous fighting,Somalia,Amhara Region,Kano-Kaduna,Mandera County,Al-Nao Hospital,Nile River valley,"coordinates 0.5S, 25.0E",approximately 49 killed,at least 239 wounded,forcing residents to seek shelter,destroying critical infrastructure,for control of the area,following a military offensive
SYNTH_V4_04013,SYNTH_V4_04013,Mai-Mai militia,Armed Group,150 farmers and herders,,Cameroon,Jos,"coordinates 8.5N, 13.2W",January 28th,Violence,siege,,light weapons,,,High,"UNICEF has reported a devastating siege in Cameroon where Mai-Mai militia targeted humanitarian convoys in Jos, Mandera County, Adamawa State on January 28th. The early morning assault using light weapons lasted forty-eight hours, resulting in 142 fatalities, at least 24 wounded, and creating a new wave of refugees. The land dispute violence targeted 150 farmers and herders in retaliation for previous attacks. Nigerian Army found destroying critical infrastructure near the Central Mosque in the highland area at coordinates 8.5N, 13.2W. This is part of weekly incursions following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai militia,150 farmers and herders,humanitarian convoys,UNICEF,Nigerian Army,siege,targeted,light weapons,land dispute violence,January 28th,early morning,forty-eight hours,weekly incursions,Cameroon,Adamawa State,Jos,Mandera County,Central Mosque,highland area,"coordinates 8.5N, 13.2W",142 fatalities,at least 24 wounded,creating a new wave of refugees,destroying critical infrastructure,in retaliation for previous attacks,following a military offensive
SYNTH_V4_04014,SYNTH_V4_04014,Russian mercenaries,Armed Group,47 soldiers,,Niger,Bria,"coordinates 8.5N, 13.2W","April 22nd, 2024",Violence,attacks,,machetes and knives,,,High,"Russian mercenaries, allegedly backed by foreign powers, seized control of Bria in Zamfara State of Niger on April 22nd, 2024 after peace negotiations failed. The attacks with Rwandan Defense Forces troops lasted six hours, resulting in 118 people killed and more than 228 injured. The election-related violence using machetes and knives massacred displaced communities, to expand their control. 47 soldiers fled toward Bria amid forcing 10,000 people to flee. UNICEF reported burning schools and clinics near the health center in the desert area at coordinates 8.5N, 13.2W in Jos South. This continues intensified operations Wednesday morning.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Russian mercenaries,47 soldiers,displaced communities,UNICEF,Rwandan Defense Forces,attacks,massacred,machetes and knives,election-related violence,"April 22nd, 2024",Wednesday morning,six hours,intensified operations,Niger,Zamfara State,Bria,Jos South,health center,desert area,"coordinates 8.5N, 13.2W",118 people killed,more than 228 injured,"forcing 10,000 people to flee",burning schools and clinics,to expand their control,after peace negotiations failed
SYNTH_V4_04015,SYNTH_V4_04015,ISWAP fighters,Armed Group,75 students and teachers,,Central African Republic,Goma,"coordinates 8.5N, 13.2W",16th September 2022,Violence,roadside bombing,,technicals,,,High,"International Crisis Group has reported a devastating roadside bombing in Central African Republic where ISWAP fighters abducted refugee populations in Goma, Konduga district, North Darfur on 16th September 2022. The Thursday afternoon assault using technicals lasted all day, resulting in at least 62 killed, more than 55 injured, and forcing 10,000 people to flee. The religious violence targeted 75 students and teachers in retaliation for previous attacks. Ugandan military found burning the village market near the primary school in the dense forest at coordinates 8.5N, 13.2W. This is part of repeated attacks after peace negotiations failed.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,ISWAP fighters,75 students and teachers,refugee populations,International Crisis Group,Ugandan military,roadside bombing,abducted,technicals,religious violence,16th September 2022,Thursday afternoon,all day,repeated attacks,Central African Republic,North Darfur,Goma,Konduga district,primary school,dense forest,"coordinates 8.5N, 13.2W",at least 62 killed,more than 55 injured,"forcing 10,000 people to flee",burning the village market,in retaliation for previous attacks,after peace negotiations failed
SYNTH_V4_04016,SYNTH_V4_04016,RSF and Janjaweed,Armed Group,75 students and teachers,,Kenya,Bangui,"coordinates 8.5N, 13.2W",Sunday June 21,Violence,ground offensive,,improvised explosive devices,,,High,"On Sunday June 21, the RSF and Janjaweed launched a ground offensive lasting several hours against fishing communities in Bangui, Western Equatoria, Lakes State, Kenya. The assault before sunrise saw fighters armed with improvised explosive devices seized 75 students and teachers, resulting in 179 people killed and approximately 247 wounded. The militant violence in retaliation for previous attacks caused razing dozens of houses near the border post. African Union peacekeepers confirmed displacing over 15,000 residents from the Sahel belt at coordinates 8.5N, 13.2W. Doctors Without Borders said this continues intensified operations after the withdrawal of peacekeepers.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,RSF and Janjaweed,75 students and teachers,fishing communities,Doctors Without Borders,African Union peacekeepers,ground offensive,seized,improvised explosive devices,militant violence,Sunday June 21,before sunrise,several hours,intensified operations,Kenya,Lakes State,Bangui,Western Equatoria,border post,Sahel belt,"coordinates 8.5N, 13.2W",179 people killed,approximately 247 wounded,"displacing over 15,000 residents",razing dozens of houses,in retaliation for previous attacks,after the withdrawal of peacekeepers
