Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
ENHANCED_ACLED_NIG20420,ENHANCED_ACLED_NIG20420,local militia,Armed Group,Police Forces of Nigeria (2015-2023,,Nigeria,Gwagwalada,"8.9414,7.0919",2021-04-13,Violence,clashe,,ied,,,High,"On 13 April 2021, unidentified armed individuals clashed with the police and members of a local militia in the Tungan-Maje community, Gwagwalada LGA (Federal Capital Territory) [coded Gwagwalada]. A police officer was killed and a local militia member was injured. Between 2 to 4 civilians were abducted.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,local militia,Police Forces of Nigeria (2015-2023,community,un,police,clashe,killed,ied,armed violence,2021-04-13,daytime,brief encounter,sporadic attacks,Nigeria,central Nigeria,Gwagwalada,Gwagwalada LGA,local buildings,the area,"8.9414,7.0919",1 killed,injuries reported,no displacement reported,damage unknown,territorial dispute,amid ongoing tensions
ENHANCED_ACLED_SAF20081,ENHANCED_ACLED_SAF20081,unidentified attackers,Armed Group,Police Forces of South Africa (1994-2024,,South Africa,Nhlungwane,"-28.3425,31.636",2023-11-02,Violence,attack,,ied,,,High,"On 2 November 2023, an unidentified gun man was shot and killed by police when he attempted to attack a former councilor in the Nhlungwane area (Ulundi, Zululand, KwaZulu-Natal). The intended victim escaped unharmed.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,unidentified attackers,Police Forces of South Africa (1994-2024,residential area,un,police,attack,killed,ied,armed violence,2023-11-02,daytime,brief encounter,sporadic attacks,South Africa,central South Africa,Nhlungwane,Nhlungwane area,local buildings,the area,"-28.3425,31.636",1 killed,injuries unknown,no displacement reported,damage unknown,territorial dispute,amid ongoing tensions
ENHANCED_ACLED_NIG34517,ENHANCED_ACLED_NIG34517,Islamic State West Africa Province (ISWAP,Armed Group,Military Forces of Nigeria (2023-,,Nigeria,Kukawa,"12.9186,13.6283",2023-12-25,Violence,attack,,IED,,,High,"On 25 December 2023, ISWAP claimed to have attacked a Nigerian Army patrol with an IED along the Kukawa-Cross Kauwa road, coded to Kukawa (Kukawa, Borno). The explosive damaged an armored vehicle. An unspecified number of soldiers were wounded and killed. Unspecified fatalities coded as 3.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Islamic State West Africa Province (ISWAP,Military Forces of Nigeria (2023-,residential area,un,Nigerian Army,attack,attacked,IED,armed violence,2023-12-25,daytime,brief encounter,sporadic attacks,Nigeria,central Nigeria,Kukawa,Kukawa area,local buildings,the area,"12.9186,13.6283",3 killed,injuries reported,no displacement reported,damaged an,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD31856,ENHANCED_ACLED_SUD31856,Rapid Support Forces,Armed Group,Civilians (Sudan,,Sudan,Zamzam IDP camp,"13.484,25.3075",2024-12-02,Violence,killing,,artillery,,,High,"On 2 December 2024, RSF, backed by a militia (described as an Arab militia, coded as Darfur Arab militia), shelled artillery targeting Zamzam IDP camp (Al Fasher, North Darfur). 6-9 IDPs were killed and 13 were wounded. RSF claimed that they were targeting Darfur Joint forces who established checkpoints inside the camp. NGOs suspended their activities and the hospital was evacuated. One report mentioned that the Abu Shouk and Zamzam IDPs camps were also targeted by SAF airstrikes (uncorroborated). 84-119 families were displaced.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Rapid Support Forces,Civilians (Sudan,hospital,un,Joint forces,killing,killed,artillery,armed violence,2024-12-02,daytime,brief encounter,sporadic attacks,Sudan,North Darfur,Zamzam IDP camp,Zamzam IDP camp area,hospital,the area,"13.484,25.3075",6 killed,13 were wounded,9 IDPs,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_CDI1934,ENHANCED_ACLED_CDI1934,Armed Group,Armed Group,Military Forces of the Ivory Coast (2011-) Gendarmerie,,Ivory Coast,Guiglo,"6.5403,-7.4858",2019-09-24,Violence,attack,,ied,,,High,"On 24 September 2019, an Unidentified Armed Group attacked the Gendarmerie post in Guiglo. They have been repelled by the Military Forces of Ivory Coast (2011-) Gendarmerie. No fatality reported.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Armed Group,Military Forces of the Ivory Coast (2011-) Gendarmerie,residential area,Un,the Military,attack,attacked,ied,armed violence,2019-09-24,daytime,brief encounter,sporadic attacks,Ivory Coast,central Ivory Coast,Guiglo,Guiglo area,local buildings,Coast,"6.5403,-7.4858",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_NIG36757,ENHANCED_ACLED_NIG36757,Military Forces of Nigeria (2023-,Armed Group,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,Nigeria,Wamiri,"12.7258,13.4602",2024-05-18,Violence,ambush,,small arms,,,High,"On 18 May 2024, military forces and Civilian JTF operatives ambushed ISWAP/ Boko Haram militants around Lawanti general area (Guzamala, Borno) coded to Wamiri. 6 militants were killed, one GPMG and 40 rounds of 7.62x51 belted ammunition were recovered.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Nigeria (2023-,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,residential area,un,military forces,ambush,ambushed,small arms,armed violence,2024-05-18,daytime,brief encounter,sporadic attacks,Nigeria,central Nigeria,Wamiri,general area,local buildings,bush,"12.7258,13.4602",6 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD11237,ENHANCED_ACLED_SSD11237,Macar-Waat-Gok Sub-Clan Militia (South Sudan,Armed Group,Civilians (South Sudan,,South Sudan,Cuei-Cok,"6.7251,29.7448",2022-07-04,Violence,assault,,ied,,,High,"On 4 July 2022, armed pastoralists from the Waat sub-section of the Macar section of the Gok Dinka (joined by members of the Kongor sub-sub-section of the Panyar sub-section of the Macar section) raided an unknown number of cattle at an unspecified location in Cuei-Cok Payam (Rumbek East county, Lakes state). The raiders assaulted a boy (presumed to be Agar Dinka).",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Macar-Waat-Gok Sub-Clan Militia (South Sudan,Civilians (South Sudan,residential area,un,South Sudan security forces,assault,raided,ied,armed violence,2022-07-04,daytime,brief encounter,sporadic attacks,South Sudan,Rumbek East county,Cuei-Cok,East county,local buildings,the area,"6.7251,29.7448",unknown casualties,injuries unknown,no displacement reported,damage unknown,resource conflict,amid ongoing tensions
ENHANCED_ACLED_SOM22877,ENHANCED_ACLED_SOM22877,Military Forces of Somalia (2017-2022,Armed Group,Al Shabaab,,Somalia,Mogadishu - Wardhigley,"2.0549,45.33",2017-06-07,Violence,attack,,AK 47,,,High,Suspected al Shabaab militants riding a motorcycle shot and killed a soldier and injured another at Carwo Idka junction road in Wardhigley district. The attackers took the AK 47 belonging to the victim and escaped. Other sources claim two dead.,0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Somalia (2017-2022,Al Shabaab,residential area,un,Somalia security forces,attack,killed,AK 47,armed violence,2017-06-07,daytime,brief encounter,sporadic attacks,Somalia,in Wardhigley district,Mogadishu - Wardhigley,Wardhigley district,local buildings,the area,"2.0549,45.33",1 killed,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD3296,ENHANCED_ACLED_SSD3296,Sudan People's Liberation Movement-In Opposition (Wesley Welebe Faction,Armed Group,Civilians (South Sudan,,South Sudan,Kediba,"5.5143,30.7198",2016-10-22,Violence,abduction,,ied,,,High,"Heavy clashes between SPLA and suspected SPLA-IO militiamen from the Weluba faction around Kediba town in Mundri East. No mentioned fatality. The militiamen gained control of the town before being driven out again by government forces two days later. They reportedly abducted around 500 schoolchildren and 99 government soldiers before fleeing to the bush, but denied the child abduction claims.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Sudan People's Liberation Movement-In Opposition (Wesley Welebe Faction,Civilians (South Sudan,school,un,government forces,abduction,abducted,ied,armed violence,2016-10-22,daytime,brief encounter,sporadic attacks,South Sudan,central South Sudan,Kediba,Kediba area,school,the bush,"5.5143,30.7198",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD14593,ENHANCED_ACLED_SSD14593,Murle Ethnic Militia (South Sudan,Armed Group,Civilians (South Sudan,,South Sudan,Poktap,"7.4571,31.4128",2023-09-05,Violence,attack,,small arms,,,High,"On 5 September 2023, suspected armed Murle youths attacked members of the Hol Dinka community, who were traveling along the Warnyot-Poktap road, in Poktap (Duk County, Jonglei State). 3 people were killed, 1 sustained injuries, and 1 was abducted. The incident was related to ongoing intercommunal conflict in the greater Jonglei State.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Murle Ethnic Militia (South Sudan,Civilians (South Sudan,community,un,South Sudan security forces,attack,attacked,small arms,communal conflict,2023-09-05,daytime,brief encounter,ongoing violence,South Sudan,Duk County,Poktap,Duk County,local buildings,the area,"7.4571,31.4128",3 killed,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_MZM2776,ENHANCED_ACLED_MZM2776,Islamic State Mozambique (ISM,Armed Group,Civilians (Mozambique,,Mozambique,Meluco,"-12.5416,39.6436",2022-05-30,Violence,raid,,small arms,,,High,"Around 30 May 2022 (between 30 - 31 May), Islamist militia kidnapped civilians in Mitambo in the district of Meluco (Meluco, Cabo Delgado). The village was also raided.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Islamic State Mozambique (ISM,Civilians (Mozambique,village,un,Mozambique security forces,raid,raided,small arms,armed violence,2022-05-30,daytime,brief encounter,sporadic attacks,Mozambique,in the district,Meluco,the district,local buildings,the area,"-12.5416,39.6436",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_NIG28490,ENHANCED_ACLED_NIG28490,Police Forces of Nigeria (2015-2023,Armed Group,Indigenous Peoples of Biafra,,Nigeria,Agba,"6.2456,7.8683",2022-10-23,Violence,killing,,ied,,,High,"On 23 October 2022, a joint team of policemen, soldiers and DSS operatives invaded a camp of IPOB militants and engaged them in an armed clash at Omege village in Agba community (Ishielu, Ebonyi). An unspecified number of militants were killed and many escaped with bullet wounds. Fatalities coded as 3.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Police Forces of Nigeria (2015-2023,Indigenous Peoples of Biafra,camp,un,police,killing,killed,ied,armed violence,2022-10-23,daytime,brief encounter,sporadic attacks,Nigeria,central Nigeria,Agba,Agba area,camp,the area,"6.2456,7.8683",3 killed,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM33438,ENHANCED_ACLED_SOM33438,Al Shabaab,Armed Group,Military Forces of Somalia (2017-2022) Special Forces,,Somalia,Tortoroow,"2.2524,44.6905",2021-03-15,Violence,killing,,suicide bomb,,,High,"On 15 March 2021, an Al Shabaab suicide bomber detonated a suicide vest, and targeted government security forces (Bancroft) in Tortoroow village (Afgooye, Lower Shabelle). At least nine soldiers, including three foreign soldiers, were killed. Al Shabaab claimed responsibility.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Military Forces of Somalia (2017-2022) Special Forces,village,local authorities,security forces,killing,killed,suicide bomb,armed violence,2021-03-15,daytime,brief encounter,sporadic attacks,Somalia,east nine,Tortoroow,Tortoroow area,local buildings,the area,"2.2524,44.6905",9 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD6535,ENHANCED_ACLED_SSD6535,unidentified attackers,Armed Group,Civilians (South Sudan,,South Sudan,Duk Padiet,"7.7488,31.3981",2020-03-03,Violence,attack,,ied,,,High,"On 3 March 2020, unknown raiders abducted three children and killed one child at an unspecified location along the road between Duk Padiet and Panaru in Duk county (Jonglei state). The identity of the attackers is unclear.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,unidentified attackers,Civilians (South Sudan,residential area,un,South Sudan security forces,attack,killed,ied,armed violence,2020-03-03,daytime,brief encounter,sporadic attacks,South Sudan,in Duk county,Duk Padiet,Duk county,local buildings,the area,"7.7488,31.3981",1 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_TAZ1085,ENHANCED_ACLED_TAZ1085,Military Forces of Tanzania (1964-,Armed Group,Civilians (Tanzania,,Tanzania,Dakawa,"-7.4163,37.6865",2023-10-17,Violence,clashe,,ied,,,High,"On 17 October 2023, soldiers of the Prisons Production Organization (Shima) and workers of the Mkulazi Sugar Factory (Kilosa, Morogoro) clashed with each other presumably at the Mkulazi Sugar Factory , coded to nearby Dakawa (Morogo Rural, Morogoro) following a misunderstanding. Workers have been entering the factory facilities with bags and leaving construction materials, and the forces were preventing them from entering the factory with anything. One worker was shot by the forces and died from his injuries.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Tanzania (1964-,Civilians (Tanzania,Prison,un,the forces,clashe,shot,ied,armed violence,2023-10-17,daytime,brief encounter,sporadic attacks,Tanzania,central Tanzania,Dakawa,Dakawa area,Prison,the area,"-7.4163,37.6865",1 killed,injuries reported,no displacement reported,damage unknown,unknown motive,following previous incidents
ENHANCED_ACLED_SSD13154,ENHANCED_ACLED_SSD13154,National Salvation Front,Armed Group,Military Forces of South Sudan (2011-,,South Sudan,Mitika,"3.9578,30.5079",2024-04-16,Violence,attack,,AK-47,,,High,"On 16 April 2024, suspected NAS militants dressed in civilian clothes and armed with AK-47 rifles ambushed a commercial vehicle carrying approximately 10 civilians in Mitika Boma of Lasu Payam (Yei, Central Equatoria). The attackers stopped the car and robbed the occupants of their personal belongings before they were engaged in an armed confrontation with SSPDF (military) soldiers from Abegi Barracks who were on patrol in the area. There were no casualties but 2 civilians were missing after they hid in nearby bushes during the armed engagement.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,National Salvation Front,Military Forces of South Sudan (2011-,residential area,local authorities,SSPDF,attack,ambushed,AK-47,armed violence,2024-04-16,daytime,brief encounter,sporadic attacks,South Sudan,Central Equatoria,Mitika,the area,local buildings,bush,"3.9578,30.5079",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,following previous incidents
ENHANCED_ACLED_SUD28477,ENHANCED_ACLED_SUD28477,Rapid Support Forces,Armed Group,Military Forces of Sudan (2019-,,Sudan,El Fasher,"13.6264,25.3559",2024-06-18,Violence,shelling,,artillery,,,High,"On 18 June 2024, clashes between RSF, backed by allied militias (described as Arab militias, coded as Darfur Arab militia), and SAF, backed by Darfur Joint Forces/JSAMF, continued in north El Fasher (Al Fasher, North Darfur), with exchange artillery shelling being reported while SAF shelled a school which SAF claimed that RSF soldiers hid in. RSF advanced from the northern front into the city and were repelled by the Joint forces. SAF ordered civilians to evict their houses and deployed forces in Bernjia, Dadnga, Al Kifah, and Al Gadi neighborhoods. 4 - 15 civilians were killed and 19 were wounded. Civilians displacement continued.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Rapid Support Forces,Military Forces of Sudan (2019-,school,un,Joint Forces,shelling,killed,artillery,armed violence,2024-06-18,daytime,brief encounter,ongoing violence,Sudan,north El,El Fasher,El Fasher area,school,the area,"13.6264,25.3559",4 killed,19 were wounded,displacement,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_ETH6066,ENHANCED_ACLED_ETH6066,Police Forces of Ethiopia (2018-2023) Amhara Regional Special Forces,Armed Group,Oromo Ethnic Militia (Ethiopia,,Ethiopia,Kemise,"10.7244,39.874",2021-03-26,Violence,fighting,,small arms,,,High,"On 26 March 2021, fighting between Oromo militias and Amhara special forces resumed in the Oromo zone of Amhara region [coded to Kemise, Oromia Zone, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Police Forces of Ethiopia (2018-2023) Amhara Regional Special Forces,Oromo Ethnic Militia (Ethiopia,residential area,local authorities,special forces,fighting,burned,small arms,armed violence,2021-03-26,daytime,brief encounter,sporadic attacks,Ethiopia,of Amhara region,Kemise,Oromo zone,local buildings,the area,"10.7244,39.874",24 killed,injuries reported,no displacement reported,burned homes,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM35217,ENHANCED_ACLED_SOM35217,Al Shabaab,Armed Group,Al Shabaab,,Somalia,Buusaar,"2.6722,41.3225",2019-03-06,Violence,killing,,ied,,,High,"On 6 March 2019, unidentified forces (likely an international force with airstrike capacity, coded as unidentified military forces) conducted an airstrike, targeting Al Shabaab militants, in Buusaar village (Ceel Waaq, Gedo). The strike killed 'scores' of militants. Fatalities coded as 20.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Al Shabaab,village,un,unidentified forces,killing,killed,ied,armed violence,2019-03-06,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Buusaar,Buusaar area,local buildings,the area,"2.6722,41.3225",20 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD13253,ENHANCED_ACLED_SSD13253,armed men,Armed Group,Civilians (South Sudan,,South Sudan,Werkok,"6.3389,31.6576",2023-05-13,Violence,attack,,ied,,,High,"On 13 May 2023, unidentified armed men attacked and killed a local farmer in the Palabach area of Makuac payam (location coded to Werkok, Bor South county, Jonglei state). No further information is available.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,armed men,Civilians (South Sudan,residential area,un,South Sudan security forces,attack,attacked,ied,armed violence,2023-05-13,daytime,brief encounter,sporadic attacks,South Sudan,Bor South county,Werkok,South county,local buildings,the area,"6.3389,31.6576",1 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM39563,ENHANCED_ACLED_SOM39563,Al Shabaab,Armed Group,Military Forces of Somalia (2022-,,Somalia,Af Cad,"3.5963,45.6759",2023-02-15,Violence,attack,,RPGs,,,High,"On 15 February 2023, Al Shabaab attacked government security forces (SNA) and Hawadle clan militia at a base in Af Cad village (Bulo Burto, Hiraan) and Iji village (coded separately). The clashes was initiated with RPGs and heavy exchange of gunfire from both sides. The operation was supported by an airstrike. Three clan militia were killed. The government claimed killing 134 militants. Al Shabaab claimed killing 14 and injured several others.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Military Forces of Somalia (2022-,village,un,security forces,attack,attacked,RPGs,armed violence,2023-02-15,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Af Cad,Af Cad area,local buildings,the area,"3.5963,45.6759",137 killed,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD5704,ENHANCED_ACLED_SSD5704,Murle Ethnic Militia (South Sudan,Armed Group,Murle Ethnic Militia (South Sudan,,South Sudan,Boma,"6.1811,34.3916",2019-04-09,Violence,attack,,firearms,,,High,"On 9 April 2019, raiders attacked Luwaacodou cattle camp in the southern area of Jebel Buma county (Jonglei state, coordinates for Boma used at precision 2). In the ensuing firefight, at least 50 were reported killed; between 20 and 26 injured across both sides; and 2 children were reported to have been abducted (both actors coded as Murle ethnic militia).",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Murle Ethnic Militia (South Sudan,Murle Ethnic Militia (South Sudan,camp,un,South Sudan security forces,attack,attacked,firearms,ethnic violence,2019-04-09,daytime,brief encounter,sporadic attacks,South Sudan,Jebel Buma county,Boma,Buma county,camp,the area,"6.1811,34.3916",50 killed,26 injured,no displacement reported,damage unknown,ethnic tensions,amid ongoing tensions
ENHANCED_ACLED_SOM21770,ENHANCED_ACLED_SOM21770,Military Forces of Somalia (2012-2017,Armed Group,Military Forces of Somalia (2012-2017,,Somalia,Mogadishu - Daynile,"2.0576,45.2853",2017-01-21,Violence,attack,,gun,,,High,Two groups of SNAF troops exchanged gunfire in 77 camp neighbourhood in Daynile over land related disputes. One civilian bystander was killed and another was injured. The attack may have occurred the previous day.,0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Somalia (2012-2017,Military Forces of Somalia (2012-2017,camp,un,SNAF troops,attack,killed,gun,armed violence,2017-01-21,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Mogadishu - Daynile,Mogadishu - Daynile area,camp,the area,"2.0576,45.2853",1 killed,injuries reported,no displacement reported,damage unknown,territorial dispute,amid ongoing tensions
ENHANCED_ACLED_NIG31197,ENHANCED_ACLED_NIG31197,Niger Communal Militia (Nigeria,Armed Group,Military Forces of Nigeria (2015-2023,,Nigeria,Alawa,"10.3228,6.6542",2023-05-04,Violence,ambush,,small arms,,,High,"On 4 May 2023, a Niger militia ambushed soldiers and engaged them in an armed clash in Alawa area (Shiroro, Niger), one soldier was killed, another was wounded. The soldiers had trailed an abductee who the militiamen had sent to buy food items, because they suspected him based on the amount of food he purchased. The abductees who were abducted on 2 May [coded separately] were released and the militiamen fled from the area.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Niger Communal Militia (Nigeria,Military Forces of Nigeria (2015-2023,residential area,un,ambushed soldiers,ambush,ambushed,small arms,armed violence,2023-05-04,daytime,brief encounter,sporadic attacks,Nigeria,central Nigeria,Alawa,Alawa area,local buildings,mount of,"10.3228,6.6542",1 killed,injuries reported,displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD13249,ENHANCED_ACLED_SSD13249,Ngok Clan Militia (South Sudan,Armed Group,Civilians (South Sudan,,South Sudan,Wunrok,"8.9918,28.3021",2023-05-11,Violence,killing,,small arms,,,High,"Around 11 May 2023 (as reported), suspected armed Ngok Dinka Youth killed 3 members of the Twic Dinka community in the Dom village, Wunrok payam (Twic county, Warrap state). The victims were found dead in the Wunrok-Mayen-Abun road.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Ngok Clan Militia (South Sudan,Civilians (South Sudan,village,un,South Sudan security forces,killing,killed,small arms,armed violence,2023-05-11,daytime,brief encounter,sporadic attacks,South Sudan,Twic county,Wunrok,Twic county,local buildings,the area,"8.9918,28.3021",3 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD17276,ENHANCED_ACLED_SUD17276,Misseriya Ethnic Militia (Sudan,Armed Group,Civilians (Sudan,,Sudan,Wunkir,"9.6481,28.4483",2022-05-13,Violence,violence,,ied,,,High,"On 13 May 2022, suspected Misseriya gunmen fired upon a passenger vehicle at an unspecified location between Amiet Market and Abyei town in the disputed Abyei area [coded to Wunkir], causing minor injuries to the driver and a passenger.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Misseriya Ethnic Militia (Sudan,Civilians (Sudan,Market,un,Sudan security forces,violence,fired,ied,armed violence,2022-05-13,daytime,brief encounter,sporadic attacks,Sudan,central Sudan,Wunkir,Abyei area,Market,river area,"9.6481,28.4483",unknown casualties,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_NIR29828,ENHANCED_ACLED_NIR29828,Military Forces of Niger (2021-2023) National Guard,Armed Group,Unidentified Armed Group (Niger,,Niger,Arlit,"18.74,7.39",2023-03-06,Violence,attack,,ied,,,High,"On 6 March 2023, the Police National Guard ambushed an unidentified group in Aoudherer village, 85 km from Arlit (Arlit, Agadez) and retrieved one of the vehicles stolen during a previous attack in Agadez. No fatalities.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Niger (2021-2023) National Guard,Unidentified Armed Group (Niger,village,un,Police,attack,ambushed,ied,armed violence,2023-03-06,daytime,brief encounter,sporadic attacks,Niger,central Niger,Arlit,Arlit area,local buildings,bush,"18.74,7.39",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM19507,ENHANCED_ACLED_SOM19507,Military Forces of Somalia (2012-2017,Armed Group,Al Shabaab,,Somalia,Jowhar,"2.7797,45.5042",2016-03-26,Violence,ambush,,gun,,,High,Al Shabaab fighters ambushed SNA forces on the road between Biyo-Cado and Ceel-baraf (Jowhar District) in the afternoon of 26/03. Both sides reportedly engaged in a serious exchange of gunfire after which the SNA convoy went back to Biyo-Cado. The SNA forces left Biyo-Cado and were heading to Ceel-Baraf Village when the incident happened. Casualties are unknown.,0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Somalia (2012-2017,Al Shabaab,Village,un,SNA forces,ambush,ambushed,gun,armed violence,2016-03-26,afternoon,brief encounter,sporadic attacks,Somalia,Jowhar District,Jowhar,Jowhar District,local buildings,bush,"2.7797,45.5042",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,following previous incidents
ENHANCED_ACLED_SOM44632,ENHANCED_ACLED_SOM44632,Al Shabaab,Armed Group,Military Forces of Somalia (2022-,,Somalia,Qoryooley,"1.7878,44.53",2023-05-31,Violence,attack,,ied,,,High,"On 31 May 2023, overnight, Al Shabaab carried out a hit and run attack against government security forces (SNA) at a defensive base in Qoryooley village (Qoryooley, Lower Shabelle). Both sides exchanged gunfire's. There were no casualties. Al Shabaab claimed responsibility.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Military Forces of Somalia (2022-,village,un,security forces,attack,attacked,ied,armed violence,2023-05-31,night,brief encounter,sporadic attacks,Somalia,central Somalia,Qoryooley,Qoryooley area,local buildings,the area,"1.7878,44.53",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
